date,open,high,close,low,vol,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-05-15,4.120,4.130,4.030,4.020,25950.92,-2.18,4.086,4.094,4.222,26280.64,29184.03,64951.90,0.63
2014-05-16,4.030,4.060,4.030,4.010,18216.75,0.00,4.084,4.087,4.190,25034.65,27993.66,50707.85,0.44
2014-05-19,4.030,4.030,4.020,3.990,19643.09,-0.25,4.062,4.077,4.161,21971.60,27050.92,44813.60,0.48
2014-05-20,4.050,4.060,4.010,4.000,15179.31,-0.25,4.042,4.064,4.137,20453.20,24832.77,40397.13,0.37
2014-05-21,3.990,4.040,4.030,3.960,16809.21,0.50,4.024,4.059,4.119,19159.86,23145.07,36441.60,0.41
2014-05-22,4.030,4.090,4.040,4.020,24371.20,0.25,4.026,4.056,4.102,18843.91,22562.28,34147.91,0.59
2014-05-23,4.040,4.070,4.070,4.030,13126.31,0.74,4.034,4.059,4.085,17825.82,21430.24,30941.02,0.32
2014-05-26,4.070,4.090,4.090,4.050,20893.24,0.49,4.048,4.055,4.074,18075.85,20023.73,28953.45,0.51
2014-05-27,4.080,4.100,4.050,4.040,19552.83,-0.98,4.056,4.049,4.067,18950.56,19701.88,26428.18,0.48
2014-05-28,4.050,4.090,4.080,4.020,22802.94,0.74,4.066,4.045,4.071,20149.30,19654.58,24554.95,0.55
2014-05-29,4.090,4.090,4.020,4.010,23781.99,-1.47,4.062,4.044,4.069,20031.46,19437.69,24310.86,0.58
2014-05-30,4.030,4.060,4.030,4.010,18513.52,0.25,4.054,4.044,4.066,21108.90,19467.36,23730.51,0.45
2014-06-03,4.030,4.100,4.070,4.030,27895.95,0.99,4.050,4.049,4.063,22509.45,20292.65,23671.78,0.68
2014-06-04,4.060,4.060,4.010,3.980,23264.01,-1.47,4.042,4.049,4.057,23251.68,21101.12,22966.95,0.57
2014-06-05,4.000,4.050,4.040,4.000,19758.18,0.75,4.034,4.050,4.055,22642.73,21396.02,22270.54,0.48
2014-06-06,4.030,4.040,4.010,4.000,14008.60,-0.74,4.032,4.047,4.052,20688.05,20359.76,21461.02,0.34
2014-06-09,4.000,4.040,4.010,3.990,15921.89,0.00,4.028,4.041,4.050,20169.73,20639.31,21034.78,0.39
2014-06-10,4.010,4.050,4.050,3.980,24240.64,1.00,4.024,4.037,4.046,19438.66,20974.06,20498.89,0.59
2014-06-11,4.050,4.090,4.090,4.030,38600.55,0.99,4.040,4.041,4.045,22505.97,22878.83,21290.35,0.94
2014-06-12,4.070,4.100,4.060,4.050,29922.57,-0.73,4.044,4.039,4.042,24538.85,23590.79,21622.69,0.73
2014-06-13,4.070,4.100,4.090,4.050,30730.39,0.74,4.060,4.046,4.045,27883.21,24285.63,21861.66,0.75
2014-06-16,4.090,4.130,4.130,4.080,33510.43,0.98,4.084,4.056,4.050,31400.92,25785.32,22626.34,0.81
2014-06-17,4.110,4.120,4.060,4.050,27266.23,-1.70,4.086,4.055,4.052,32006.03,25722.35,23007.50,0.66
2014-06-18,4.060,4.080,4.030,4.020,19826.49,-0.74,4.074,4.057,4.053,28251.22,25378.60,23239.86,0.48
2014-06-19,4.000,4.020,3.840,3.780,38760.73,-3.52,4.030,4.037,4.044,30018.85,27278.85,24337.43,0.94
2014-06-20,3.840,4.020,3.990,3.840,42376.17,3.91,4.010,4.035,4.041,32348.01,30115.61,25237.68,1.03
2014-06-23,3.960,3.980,3.970,3.930,25670.59,-0.50,3.978,4.031,4.036,30780.04,31090.48,25864.90,0.62
2014-06-24,3.960,4.020,4.020,3.960,21049.30,1.26,3.970,4.028,4.033,29536.66,30771.35,25872.70,0.51
2014-06-25,4.020,4.120,4.060,3.980,48632.78,0.99,3.976,4.025,4.033,35297.91,31774.57,27326.70,1.18
2014-06-26,4.020,4.080,4.060,4.020,32626.92,0.00,4.020,4.025,4.032,34071.15,32045.00,27817.90,0.79
2014-06-27,4.030,4.090,4.070,4.030,30657.07,0.25,4.036,4.023,4.035,31727.33,32037.67,28161.65,0.75
2014-06-30,4.070,4.130,4.120,4.050,46443.62,1.23,4.066,4.022,4.039,35881.94,33330.99,29558.16,1.13
2014-07-01,4.120,4.150,4.110,4.100,31600.60,-0.24,4.084,4.027,4.041,37992.20,33764.43,29743.39,0.77
2014-07-02,4.130,4.140,4.140,4.070,37186.67,0.73,4.100,4.038,4.048,35702.98,35500.44,30439.52,0.90
2014-07-03,4.140,4.240,4.190,4.110,71446.44,1.21,4.126,4.073,4.055,43466.88,38769.02,33023.93,1.74
2014-07-04,4.190,4.190,4.160,4.120,39561.16,-0.72,4.144,4.090,4.063,45247.70,38487.52,34301.56,0.96
2014-07-07,4.160,4.170,4.130,4.100,28721.71,-0.72,4.146,4.106,4.069,41703.32,38792.63,34941.55,0.70
2014-07-08,4.120,4.190,4.190,4.120,37452.51,1.45,4.162,4.123,4.076,42873.70,40432.95,35602.15,0.91
2014-07-09,4.180,4.250,4.160,4.140,79225.37,-0.72,4.166,4.133,4.079,51281.44,43492.21,37633.39,1.93
2014-07-10,4.160,4.190,4.170,4.130,41414.81,0.24,4.162,4.144,4.085,45275.11,44371.00,38208.00,1.01
2014-07-11,4.170,4.210,4.190,4.140,47332.00,0.48,4.168,4.156,4.090,46829.28,46038.49,39038.08,1.15
2014-07-14,4.190,4.280,4.260,4.180,58206.21,1.67,4.194,4.170,4.096,52726.18,47214.75,40272.87,1.42
2014-07-15,4.240,4.270,4.250,4.210,38822.05,-0.23,4.206,4.184,4.106,53000.09,47936.89,40850.66,0.94
2014-07-16,4.220,4.250,4.220,4.190,41934.02,-0.71,4.218,4.192,4.115,45541.82,48411.63,41956.04,1.02
2014-07-17,4.230,4.330,4.280,4.190,92026.63,1.42,4.240,4.201,4.137,55664.18,50469.65,44619.33,2.24
2014-07-18,4.250,4.330,4.270,4.230,52208.56,-0.23,4.256,4.212,4.151,56639.49,51734.39,45110.95,1.27
2014-07-21,4.270,4.370,4.270,4.250,51701.91,0.00,4.258,4.226,4.166,55338.63,54032.41,46412.52,1.26
2014-07-22,4.290,4.700,4.700,4.290,285815.28,10.07,4.348,4.277,4.200,104737.28,78868.68,59650.82,6.95
2014-07-23,5.170,5.170,5.170,5.170,248793.30,10.00,4.538,4.378,4.256,146109.14,95825.48,69658.84,6.05
2014-07-24,5.400,5.690,5.690,5.260,693577.75,10.06,4.820,4.530,4.337,266419.36,161041.77,102706.38,16.87
2014-07-25,6.000,6.220,5.920,5.870,1075520.12,4.04,5.150,4.703,4.430,471081.67,263860.58,154949.54,26.16
2014-07-28,6.050,6.150,5.960,5.700,711820.81,0.68,5.488,4.873,4.522,603105.45,329222.04,188218.40,17.31
2014-07-29,5.810,6.200,6.060,5.780,1005448.56,1.68,5.760,5.054,4.619,747032.11,425884.69,236910.79,24.45
2014-07-30,5.810,6.420,6.070,5.760,924231.75,0.17,5.940,5.239,4.716,882119.80,514114.47,281263.05,22.48
2014-07-31,6.030,6.430,6.140,5.850,727813.88,1.15,6.030,5.425,4.813,888967.02,577693.19,314081.42,17.70
