date,open,high,close,low,vol,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-04-29,6.240,6.260,6.230,6.160,8674.74,0.81,6.358,6.512,6.680,9362.22,9686.60,18585.92,0.68
2014-04-30,6.230,6.500,6.400,6.230,13297.28,2.73,6.330,6.473,6.664,10748.65,9926.12,18527.59,1.04
2014-05-05,6.380,6.400,6.330,6.230,12276.10,-1.09,6.294,6.428,6.634,11332.45,10038.93,16191.24,0.96
2014-05-06,6.320,6.360,6.330,6.280,8087.41,0.00,6.294,6.388,6.611,10489.62,9900.08,14994.33,0.63
2014-05-07,6.320,6.380,6.370,6.240,14664.47,0.63,6.332,6.373,6.579,11400.00,10442.96,13620.13,1.14
2014-05-08,6.300,7.010,7.010,6.300,70573.88,10.05,6.488,6.423,6.581,23779.83,16571.02,15530.99,5.50
2014-05-09,7.290,7.300,6.830,6.790,86468.32,-2.29,6.574,6.452,6.577,38414.04,24581.34,18786.25,6.74
2014-05-12,6.700,6.880,6.780,6.670,54022.27,0.15,6.664,6.479,6.575,46763.27,29047.86,20321.42,4.21
2014-05-13,6.700,6.830,6.660,6.660,34029.26,-1.77,6.730,6.512,6.570,51951.64,31220.63,21263.22,2.65
2014-05-14,6.750,6.850,6.710,6.670,30756.93,0.75,6.798,6.565,6.565,55170.13,33285.07,22166.59,2.40
2014-05-15,6.740,6.740,6.490,6.370,28142.45,-3.28,6.694,6.591,6.552,46683.85,35231.84,22459.22,2.19
2014-05-16,6.470,6.560,6.530,6.390,14422.52,0.62,6.634,6.604,6.539,32274.69,35344.36,22635.24,1.12
2014-05-19,6.470,6.500,6.430,6.290,13531.05,-1.53,6.564,6.614,6.521,24176.44,35469.86,22754.39,1.06
2014-05-20,6.430,6.470,6.400,6.360,8764.32,-0.47,6.512,6.621,6.505,19123.45,35537.55,22718.81,0.68
2014-05-21,6.390,6.480,6.470,6.310,6460.87,1.09,6.464,6.631,6.502,14264.24,34717.19,22580.07,0.50
2014-05-22,6.470,6.560,6.440,6.420,7965.24,-0.46,6.454,6.574,6.499,10228.80,28456.32,22513.67,0.62
2014-05-23,6.440,6.620,6.570,6.390,18276.82,2.02,6.462,6.548,6.500,10999.66,21637.17,23109.26,1.43
2014-05-26,6.570,6.600,6.580,6.490,12027.12,0.15,6.492,6.528,6.504,10698.87,17437.66,23242.76,0.94
2014-05-27,6.560,6.600,6.500,6.500,9041.52,-1.22,6.512,6.512,6.512,10754.31,14938.88,23079.76,0.71
2014-05-28,6.450,6.540,6.520,6.450,8071.22,0.31,6.522,6.493,6.529,11076.38,12670.31,22977.69,0.63
2014-05-29,6.500,6.560,6.500,6.450,9488.86,-0.31,6.534,6.494,6.543,11381.11,10804.95,23018.40,0.74
2014-05-30,6.480,6.480,6.390,6.340,12598.23,-1.69,6.498,6.480,6.542,10245.39,10622.53,22983.44,0.98
2014-06-03,6.390,6.480,6.450,6.360,8399.30,0.94,6.472,6.482,6.548,9519.83,10109.35,22789.60,0.65
2014-06-04,6.400,6.450,6.350,6.280,11221.11,-1.55,6.442,6.477,6.549,9955.74,10355.03,22946.29,0.87
2014-06-05,6.400,6.410,6.400,6.330,8961.05,0.79,6.418,6.470,6.551,10133.71,10605.05,22661.12,0.70
2014-06-06,6.380,6.430,6.370,6.340,5914.89,-0.47,6.392,6.463,6.519,9418.92,10400.01,19428.17,0.46
2014-06-09,6.370,6.470,6.390,6.330,9110.48,0.31,6.392,6.445,6.497,8721.37,9483.38,15560.28,0.71
2014-06-10,6.420,6.450,6.450,6.340,8450.14,0.94,6.392,6.432,6.480,8731.53,9125.68,13281.67,0.66
2014-06-11,6.440,6.460,6.450,6.380,7072.97,0.00,6.412,6.427,6.470,7901.91,8928.83,11933.85,0.55
2014-06-12,6.440,6.580,6.460,6.400,11421.04,0.15,6.424,6.421,6.457,8393.90,9263.81,10967.06,0.89
2014-06-13,6.440,6.520,6.470,6.430,8839.09,0.15,6.444,6.418,6.456,8978.74,9198.83,10001.89,0.69
2014-06-16,6.470,6.530,6.520,6.470,8578.96,0.77,6.470,6.431,6.456,8872.44,8796.90,9709.71,0.67
2014-06-17,6.520,6.520,6.430,6.430,7986.31,-1.38,6.466,6.429,6.456,8779.67,8755.60,9432.48,0.62
2014-06-18,6.410,6.440,6.350,6.320,10349.67,-1.24,6.446,6.429,6.453,9435.01,8668.46,9511.74,0.81
2014-06-19,6.360,6.370,6.120,6.110,11361.73,-3.62,6.378,6.401,6.436,9423.15,8908.53,9756.79,0.89
2014-06-20,6.150,6.340,6.240,6.100,11123.73,1.96,6.332,6.388,6.426,9880.08,9429.41,9914.71,0.87
2014-06-23,6.200,6.270,6.250,6.200,6811.08,0.16,6.278,6.374,6.410,9526.50,9199.47,9341.42,0.53
2014-06-24,6.210,6.290,6.280,6.210,5583.49,0.48,6.248,6.357,6.395,9045.94,8912.81,9019.24,0.44
2014-06-25,6.260,6.280,6.270,6.230,4024.41,-0.16,6.232,6.339,6.383,7780.89,8607.95,8768.39,0.31
2014-06-26,6.270,6.360,6.340,6.270,6801.56,1.12,6.276,6.327,6.374,6868.85,8146.00,8704.91,0.53
2014-06-27,6.350,6.460,6.430,6.300,15670.23,1.42,6.314,6.323,6.371,7778.15,8829.12,9013.97,1.22
2014-06-30,6.400,6.480,6.460,6.400,9951.64,0.47,6.356,6.317,6.374,8406.27,8966.38,8881.64,0.78
2014-07-01,6.430,6.590,6.450,6.430,11472.53,-0.15,6.390,6.319,6.374,9584.07,9315.01,9035.31,0.89
2014-07-02,6.450,6.510,6.500,6.430,9905.35,0.78,6.436,6.334,6.382,10760.26,9270.57,8969.52,0.77
2014-07-03,6.500,6.580,6.540,6.470,13074.87,0.61,6.476,6.376,6.389,12014.92,9441.89,9175.21,1.02
2014-07-04,6.530,6.620,6.550,6.500,9001.20,0.15,6.500,6.407,6.398,10681.12,9229.64,9329.52,0.70
2014-07-07,6.560,6.640,6.610,6.550,10047.87,0.92,6.530,6.443,6.409,10700.36,9553.32,9376.39,0.78
2014-07-08,6.640,6.640,6.580,6.530,10543.44,-0.45,6.556,6.473,6.415,10514.55,10049.31,9481.06,0.82
2014-07-09,6.580,6.620,6.510,6.490,14188.75,-1.06,6.558,6.497,6.418,11371.23,11065.74,9836.85,1.11
2014-07-10,6.520,6.520,6.510,6.440,9978.77,0.00,6.552,6.514,6.421,10752.01,11383.47,9764.73,0.78
2014-07-11,6.520,6.610,6.610,6.510,13607.29,1.54,6.564,6.532,6.428,11673.22,11177.17,10003.14,1.06
2014-07-14,6.610,6.710,6.700,6.560,23734.66,1.36,6.582,6.556,6.437,14410.58,12555.47,10760.93,1.85
2014-07-15,6.680,6.690,6.660,6.620,11008.48,-0.60,6.598,6.577,6.448,14503.59,12509.07,10912.04,0.86
2014-07-16,6.670,6.940,6.760,6.640,43550.74,1.50,6.648,6.603,6.469,20375.99,15873.61,12572.09,3.40
2014-07-17,6.770,6.770,6.610,6.570,27158.14,-2.22,6.668,6.610,6.493,23811.86,17281.93,13361.91,2.12
2014-07-18,6.590,7.190,6.950,6.550,81156.84,5.14,6.736,6.650,6.529,37321.77,24497.50,16863.57,6.33
2014-07-21,7.010,7.650,7.650,6.810,59063.94,10.07,6.926,6.754,6.599,44387.63,29399.11,19476.21,4.61
2014-07-22,8.420,8.420,8.420,8.420,21259.15,10.06,7.278,6.938,6.706,46437.76,30470.68,20259.99,1.66
2014-07-23,8.640,9.260,9.200,8.510,288158.78,9.26,7.766,7.207,6.852,95359.37,57867.68,34466.71,22.47
2014-07-24,8.620,9.150,8.800,8.530,187858.92,-4.35,8.204,7.436,6.975,127499.53,75655.69,43519.58,14.65
2014-07-25,8.640,8.990,8.310,8.200,153681.53,-5.57,8.476,7.606,7.069,142004.46,89663.12,50420.14,11.98
2014-07-28,8.230,8.420,8.420,8.110,116013.73,1.32,8.630,7.778,7.167,153394.42,98891.03,55723.25,9.05
2014-07-29,8.410,8.530,8.500,8.220,120848.15,0.95,8.646,7.962,7.270,173312.22,109874.99,61192.03,9.42
2014-07-30,8.390,8.670,8.320,8.280,91040.79,-2.12,8.470,8.118,7.361,133888.62,114624.00,65248.80,7.10
2014-07-31,8.370,8.540,8.510,8.320,87871.90,2.28,8.412,8.308,7.459,113891.22,120695.37,68988.65,6.85
